TASK_ID,fraction_positive_train,fraction_positive_test,fraction_positive_test_std,fraction_positive_train_std,16_train,32_train,64_train,128_train
CHEMBL1963705,0.4296875,0.42395660343878344,0.0,0.0,0.788+/-0.044,0.812+/-0.032,0.842+/-0.013,0.857+/-0.012
CHEMBL1963715,0.375,0.377262565935505,0.0,0.0,0.643+/-0.085,0.685+/-0.031,0.712+/-0.016,0.728+/-0.012
CHEMBL1963721,0.3203125,0.3256393418410397,0.0,0.0,0.477+/-0.092,0.527+/-0.069,0.566+/-0.053,0.609+/-0.04
CHEMBL1963723,0.453125,0.4557253762957646,0.0,0.0,0.793+/-0.076,0.839+/-0.03,0.853+/-0.01,0.867+/-0.008
CHEMBL1963731,0.3828125,0.3874624838337832,0.0,0.0,0.848+/-0.026,0.872+/-0.013,0.886+/-0.016,0.896+/-0.008
CHEMBL1963741,0.4453125,0.45096640454777287,0.0,0.0,0.654+/-0.055,0.701+/-0.04,0.75+/-0.017,0.758+/-0.012
CHEMBL1963756,0.421875,0.418431956658047,0.0,0.0,0.771+/-0.031,0.797+/-0.033,0.814+/-0.029,0.824+/-0.015
CHEMBL1963773,0.421875,0.418430016004123,0.0,0.0,0.628+/-0.064,0.675+/-0.049,0.715+/-0.038,0.737+/-0.022
CHEMBL1963799,0.3828125,0.3877337573718289,0.0,0.0,0.719+/-0.031,0.739+/-0.027,0.749+/-0.028,0.766+/-0.018
CHEMBL1963810,0.484375,0.4819519992882702,0.0,0.0,0.836+/-0.024,0.86+/-0.009,0.869+/-0.01,0.875+/-0.01
CHEMBL1963818,0.443359375,0.4495618391779858,0.0,0.0,0.792+/-0.023,0.803+/-0.012,0.811+/-0.012,0.82+/-0.013
CHEMBL1963819,0.353515625,0.35022318348111087,0.0,0.0,0.7+/-0.116,0.761+/-0.057,0.784+/-0.04,0.813+/-0.029
CHEMBL1963824,0.453125,0.4538767904726043,0.0,0.0,0.613+/-0.076,0.645+/-0.054,0.694+/-0.047,0.736+/-0.033
CHEMBL1963825,0.453125,0.4530428989852781,0.0,0.0,0.77+/-0.028,0.804+/-0.016,0.818+/-0.018,0.822+/-0.024
CHEMBL1963827,0.498046875,0.495965737938281,0.0,0.0,0.847+/-0.016,0.861+/-0.012,0.871+/-0.013,0.878+/-0.006
CHEMBL1963831,0.3828125,0.38699198546867714,0.0,0.0,0.757+/-0.043,0.785+/-0.027,0.809+/-0.018,0.818+/-0.029
CHEMBL1963838,0.5,0.5,0.0,0.0,0.551+/-0.061,0.561+/-0.036,0.579+/-0.045,0.607+/-0.054
CHEMBL1963910,0.5,0.5,0.0,0.0,0.603+/-0.085,0.619+/-0.041,0.675+/-0.037,0.697+/-0.049
CHEMBL1963969,0.5,0.5,0.0,0.0,0.523+/-0.023,0.511+/-0.022,0.518+/-0.028,0.514+/-0.038
CHEMBL1964005,0.5,0.4936052220606886,0.0,0.0,0.668+/-0.064,0.653+/-0.057,0.694+/-0.024,0.683+/-0.055
CHEMBL1964101,0.5,0.49892700021117087,0.0,0.0,0.695+/-0.061,0.714+/-0.026,0.745+/-0.012,0.768+/-0.019
CHEMBL1964106,0.333984375,0.33893882205764136,0.0,0.0,0.667+/-0.077,0.713+/-0.045,0.752+/-0.02,0.785+/-0.025
CHEMBL1964115,0.431640625,0.4258287837553628,0.0,0.0,0.814+/-0.022,0.822+/-0.02,0.844+/-0.021,0.853+/-0.016
CHEMBL2218946,0.494140625,0.48868599468282325,0.0,0.0,0.744+/-0.057,0.762+/-0.053,0.801+/-0.056,0.854+/-0.051
CHEMBL2218957,0.5,0.49245904432821336,0.0,0.0,0.806+/-0.038,0.842+/-0.036,0.848+/-0.04,0.854+/-0.069
CHEMBL2218959,0.5,0.49245904432821336,0.0,0.0,0.817+/-0.066,0.849+/-0.02,0.853+/-0.028,0.876+/-0.1
CHEMBL2218989,0.5,0.49245904432821336,0.0,0.0,0.901+/-0.021,0.9+/-0.018,0.9+/-0.026,0.889+/-0.078
CHEMBL2218994,0.482421875,0.47776355130602166,0.0,0.0,0.586+/-0.022,0.607+/-0.022,0.614+/-0.035,0.675+/-0.126
CHEMBL2219020,0.5,0.49245904432821336,0.0,0.0,0.518+/-0.039,0.526+/-0.022,0.528+/-0.044,0.546+/-0.031
CHEMBL2219026,0.4765625,0.47399050166063156,0.0,0.0,0.672+/-0.108,0.77+/-0.033,0.806+/-0.03,0.841+/-0.047
CHEMBL2219028,0.5,0.49245904432821336,0.0,0.0,0.52+/-0.03,0.537+/-0.04,0.549+/-0.031,0.609+/-0.071
CHEMBL2219040,0.5,0.49245904432821336,0.0,0.0,0.775+/-0.049,0.806+/-0.035,0.825+/-0.028,0.797+/-0.075
CHEMBL2219043,0.5,0.49245904432821336,0.0,0.0,0.695+/-0.068,0.731+/-0.034,0.769+/-0.047,0.797+/-0.058
CHEMBL2219045,0.494140625,0.48868599468282325,0.0,0.0,0.733+/-0.031,0.744+/-0.031,0.748+/-0.033,0.79+/-0.082
CHEMBL2219047,0.482421875,0.47776355130602166,0.0,0.0,0.803+/-0.032,0.821+/-0.027,0.815+/-0.037,0.87+/-0.052
CHEMBL2219049,0.5,0.49245904432821336,0.0,0.0,0.769+/-0.047,0.801+/-0.023,0.802+/-0.036,0.824+/-0.071
CHEMBL2219050,0.5,0.49245904432821336,0.0,0.0,0.686+/-0.012,0.714+/-0.032,0.718+/-0.067,0.716+/-0.098
CHEMBL2219059,0.5,0.49245904432821336,0.0,0.0,0.583+/-0.06,0.604+/-0.034,0.6+/-0.042,0.674+/-0.086
CHEMBL2219070,0.482421875,0.47776355130602166,0.0,0.0,0.706+/-0.104,0.779+/-0.035,0.793+/-0.04,0.829+/-0.069
CHEMBL2219075,0.5,0.49245904432821336,0.0,0.0,0.918+/-0.024,0.926+/-0.016,0.928+/-0.026,0.937+/-0.045
CHEMBL2219076,0.494140625,0.48868599468282325,0.0,0.0,0.859+/-0.025,0.885+/-0.024,0.894+/-0.018,0.874+/-0.074
CHEMBL2219088,0.5,0.49245904432821336,0.0,0.0,0.754+/-0.032,0.78+/-0.024,0.799+/-0.022,0.78+/-0.077
CHEMBL2219093,0.484375,0.48422477299442246,0.0,0.0,0.784+/-0.04,0.795+/-0.039,0.797+/-0.038,0.798+/-0.083
CHEMBL2219098,0.482421875,0.47776355130602166,0.0,0.0,0.611+/-0.05,0.65+/-0.06,0.682+/-0.048,0.702+/-0.07
CHEMBL2219102,0.443359375,0.4459861469402566,0.0,0.0,0.57+/-0.094,0.633+/-0.037,0.647+/-0.024,0.666+/-0.128
CHEMBL2219104,0.484375,0.48422477299442246,0.0,0.0,0.513+/-0.095,0.576+/-0.044,0.602+/-0.06,0.594+/-0.081
CHEMBL2219113,0.5,0.49245904432821336,0.0,0.0,0.68+/-0.054,0.7+/-0.051,0.703+/-0.024,0.681+/-0.061
CHEMBL2219115,0.484375,0.48422477299442246,0.0,0.0,0.706+/-0.072,0.757+/-0.033,0.756+/-0.038,0.749+/-0.079
CHEMBL2219120,0.494140625,0.48868599468282325,0.0,0.0,0.763+/-0.053,0.795+/-0.036,0.798+/-0.036,0.836+/-0.077
CHEMBL2219146,0.5,0.49245904432821336,0.0,0.0,0.661+/-0.11,0.68+/-0.045,0.708+/-0.039,0.692+/-0.118
CHEMBL2219150,0.5,0.49245904432821336,0.0,0.0,0.771+/-0.035,0.772+/-0.041,0.788+/-0.028,0.77+/-0.072
CHEMBL2219159,0.484375,0.48422477299442246,0.0,0.0,0.639+/-0.032,0.65+/-0.06,0.691+/-0.042,0.762+/-0.09
CHEMBL2219161,0.5,0.49245904432821336,0.0,0.0,0.674+/-0.02,0.717+/-0.041,0.713+/-0.045,0.761+/-0.059
CHEMBL2219164,0.5,0.49245904432821336,0.0,0.0,0.872+/-0.024,0.879+/-0.016,0.89+/-0.032,0.898+/-0.052
